strategy_equity,spy_equity
790138.9734088093,342107.69602821366
795095.6724476728,347007.93135976966
794566.3309960675,349441.6152366635
788379.1744952109,348108.4399048897
791184.4729147616,345731.69420673384
795930.2103556257,342385.50597713934
796667.0469431444,341441.1596802284
797598.1524405184,335901.56157278497
800046.3398601973,338314.29039201053
801677.5319047701,339197.06428966473
802121.7127203007,338532.7275841016
802879.3862134237,340100.53847675526
802630.7640590492,344120.03415973205
802932.5757071964,344939.55562711845
806056.724496357,341691.10820535955
807022.5197261064,337117.00249436573
812647.963102222,332948.61132140964
819206.6101169963,334364.739670119
819790.0022309363,339911.8529983815
817974.8335940588,342432.9197227627
818989.2578854625,344000.71363578463
822685.5094825109,343502.49673974403
822964.5446599994,341821.34576266643
815810.0061855168,340231.7226927738
812626.90115239,347061.9973473414
811620.7886297198,348365.57230354554
808260.9811280915,339941.29382136825
812496.0225213702,337418.5866051184
803231.6817574326,331898.6467423993
803488.7190609581,330697.1582326812
807771.4238494631,330287.50819734
807520.6051890828,333213.085667168
807093.2587467742,335731.6123495282
810979.9079022887,335864.4788888138
804944.0616318465,338554.0996264119
803490.3849230533,343663.77857690654
802371.599266257,342065.3085601012
807114.2687134495,339747.0440640178
810409.458111512,343795.038259073
811037.2736020352,343020.82719729416
812333.0157018712,346783.8869862275
817895.6735229065,347403.0211703001
824335.3896293752,347644.0786481858
834969.9218092598,350293.5818625472
837685.9871228914,350795.141167575
840549.0447024435,349525.1222227292
833866.5289490776,349510.9975240386
830647.7491408279,349041.80675694306
830493.6237387214,343216.53706090274
828497.7426609567,337549.5052141648
833197.3682179605,333952.94200753974
839894.4133796799,337208.96147426235
838828.2672743408,339153.9592250091
841792.534622368,338985.8640045271
829993.0933039801,343168.7176911059
837297.6120141582,343989.3875761888
832269.7847111833,343999.4430847859
833190.8643793447,349745.8275181665
835233.7310252048,347643.7113851833
836034.3113233119,349019.5451390579
839785.2858976815,348420.1488816599
837058.0545808977,353423.86212692794
842603.0113650399,352761.8537878165
848810.6862956659,351861.41080687137
847949.1904990756,348466.4265393932
847645.249593695,350844.58033723105
841120.0654832931,356999.96887324273
841797.6820010752,356730.7909346234
850579.5168559595,358620.68096236663
859464.5797380785,356362.3626718667
858954.7290331386,357749.04452765814
855742.793095435,357926.41261293145
863680.5868248158,361237.5174361124
867857.9652435593,362941.107081567
869853.7241020743,362590.665753126
870203.471980129,364451.56743486697
863345.0291346671,368180.0440840434
866445.6849569213,368453.7508309591
858937.7663287078,366132.53439693555
854936.0690171075,371848.5719542836
853426.2938497196,370447.13562430855
861038.3962420407,368126.01301398507
863999.7571095689,370319.83237467444
868469.0327854881,372059.01989153505
876557.4347287664,373187.223675607
881642.6132338939,372326.39820429607
885985.0404069717,378164.49858317134
891087.1005721728,380046.9505807187
894756.4415565155,380569.3277580438
895862.1449307723,381664.0209950898
896093.5754211002,379509.20847017283
901553.0121515791,376182.78626427724
896737.9078652253,374352.1759727058
889945.4078823766,377697.6999980626
887027.0501331724,376928.94880944135
893472.8661437966,384904.0188579593
895642.0038848037,385393.3689446886
899403.6219176156,377146.7169283848
896101.6977290796,380561.974535369
893907.5318024801,390176.4916025489
891127.5408940593,390050.27733055357
888610.6264190283,392854.37869793526
898413.6906079391,391676.74286824645
899182.5591444634,386731.69070423604
900045.3696504559,394895.3650603048
901703.9746220524,390363.6732849608
911726.4622550869,391191.3426278389
906325.7103079739,394676.0917471113
895724.6476658557,397349.4488552031
895052.2234576499,393812.14298264147
895145.5903778643,390427.55888056196
886369.7740502739,390894.7863074857
888711.0246783748,389414.64889976184
879805.5041282101,393177.46714342287
881316.0379634238,391571.9756601662
873694.038645552,387956.32709286606
878119.6969461049,389093.1911549916
888306.167655743,385761.26773873076
893893.4965154461,386038.85815336136
899935.3265021075,386381.48645778006
904813.9026512308,382213.0887579477
899349.2326980677,385574.8052218349
898178.5335038041,382887.5707027944
894450.9005504665,386051.4149868951
894276.9177535604,381605.97044577874
895344.7861686524,382187.2571936081
902901.0724653344,383451.8623913751
901013.1537054316,380627.31006210943
901197.6138170372,380657.37394638144
899220.6183578428,381404.58083478943
894841.061982337,380187.4846270908
894516.7338277955,389005.56801167433
912089.437988421,393958.58534899575
919703.9441705544,396474.2154510186
929392.788021825,395265.6403437152
923544.6434683057,395114.7623168113
932681.188704859,393451.47859720566
933369.3476454432,398793.2131440472
929958.2778901474,399259.1999814398
932003.3368220027,400975.4182659745
931965.1394980025,393962.63401784765
933243.1324629607,393052.3923195213
927768.5518399674,389258.31831419753
920423.1426278314,393573.3817707894
913835.1583638351,395540.2739372122
910370.8364081865,402897.90456021414
912380.3097893274,405219.3489822844
922363.6130770327,404539.7161433455
929334.6866768012,412323.33674087666
921442.7608461758,422276.23511795764
931830.6694743213,424392.2018805936
932395.5071514236,417856.4269334485
936520.9013082582,415253.48632111994
934795.9980506456,422497.38697170047
934460.6586768384,423443.4477271452
930837.8915278923,433448.6209036763
936523.1554856898,436695.36376423563
940933.8915209384,436916.43341241975
939464.6584528661,426267.0455330752
937041.6921873374,423660.6139955163
939011.8977181322,419637.7943020178
937831.2213772333,422634.97689637716
940576.0635595843,427195.6270909762
936281.3570909756,428885.44790575455
940056.1306337507,432577.3361176143
934588.484864128,430527.5367588421
936262.72855506,429099.9635007493
935632.4668988676,431992.71704436047
939471.3218251687,434326.3780240501
931995.0269228367,436458.98355518817
938333.634140697,439499.3161683723
938579.9848171362,438506.2109838109
936307.7783652853,439235.4532947967
933115.9031044395,443387.99863002374
933341.8982764704,450623.29215826764
924965.7569663976,452136.36398230237
918976.7263083433,451835.4231307168
922910.6339609614,449515.15111027425
926705.2620627506,439147.44353111705
928045.7810446607,431873.6892517937
934156.268776226,431505.8750946853
935349.39558416,434467.72971162223
931158.401289125,436002.024180608
936586.01860345,434715.44746869616
937761.0834568588,437034.98492061783
941253.204687799,440195.40465471055
942846.1972845598,441782.49334014714
946279.1251742683,447977.32017277967
942999.1799925584,446666.72500448854
948366.8176190616,448595.4988620053
945583.9599368755,463823.7783843888
953241.7448426822,467133.5429557983
951490.8933036872,459857.10713402834
949229.6363480977,458610.39267086994
946206.2123670143,459931.071294152
940620.8313162082,458730.65605673887
939112.9724238027,458491.6258345502
937463.7247035686,455972.45751901675
934050.1690008319,448177.3339311066
931236.2111579851,439516.86315814446
930703.5963484133,440538.59996086836
927777.7821062413,434435.30290551495
931198.4775883504,427280.7638495117
933329.0028773241,434150.46383703523
932336.0967158627,426916.0807917604
932037.9742518541,424525.77178137173
927658.5312178787,426286.0061881415
931394.4418657621,422090.72746099834
931079.4197948227,421568.854750669
931923.4092593604,417786.2166052085
941370.9153354507,412171.808025574
939343.0667859383,412980.83206462034
938640.6002650651,409914.72973756125
938881.0694004041,405347.10147463507
942673.2222629453,399075.39204272133
941624.0895511371,395043.4982240764
941916.1159094758,394928.9282689978
